"reptile_ntaxa.x","reptile_mpd.obs","reptile_mpd.rand.mean","reptile_mpd.rand.sd","reptile_mpd.obs.rank","reptile_mpd.obs.z","reptile_mpd.obs.p","reptile_runs.x","reptile_NRI","grid_id","reptile_ntaxa.y","reptile_mntd.obs","reptile_mntd.rand.mean","reptile_mntd.rand.sd","reptile_mntd.obs.rank","reptile_mntd.obs.z","reptile_mntd.obs.p","reptile_runs.y","reptile_NTI","reptile_richness","reptile_PD_obs","reptile_pd_rand_mean","reptile_pd_rand_sd","reptile_pd_obs_rank","reptile_zscore","reptile_pd_obs_p","reptile_reps"
41,225.389206107317,322.371227973079,14.8908509408104,1,-6.51285962442681,0.001,999,6.51285962442681,7699,41,85.8940172195122,108.306398484582,12.3719915706695,33,-1.81154191199122,0.033,999,1.81154191199122,41,2555.767538,3325.0744065125,38476.6224088292,1,-3.9219417511598,0.000999000999000999,1000
40,218.747179341026,322.510982944654,14.9648628051942,1,-6.93382926087451,0.001,999,6.93382926087451,7700,40,81.0534004,109.53713049004,12.5850785702109,11,-2.26329378327932,0.011,999,2.26329378327932,40,2404.93716,3274.0725752245,38384.9161655043,1,-4.43615945854952,0.000999000999000999,1000
41,216.496709165854,322.465906748469,14.6917175128852,1,-7.21285292136039,0.001,999,7.21285292136039,7701,41,80.875634097561,108.532765617911,12.3220369263,14,-2.24452594045702,0.014,999,2.24452594045702,41,2441.819651,3326.321592771,38948.0462525657,1,-4.48183591128374,0.000999000999000999,1000
45,216.68710160202,322.260004064781,13.8809810627,1,-7.60557931646838,0.001,999,7.60557931646838,7702,45,79.0230835555555,105.155917732844,11.403171394592,12,-2.29171633688519,0.012,999,2.29171633688519,45,2566.42487,3542.0326126725,41305.1250809914,1,-4.80035402315729,0.000999000999000999,1000
46,214.745049799034,322.227446096841,13.7105779512035,1,-7.83937749964599,0.001,999,7.83937749964599,7703,46,77.8995843478261,104.280916248509,11.1848093572513,12,-2.35867515109499,0.012,999,2.35867515109499,46,2582.298962,3593.300785691,41883.3510363703,1,-4.94004867494119,0.000999000999000999,1000
50,216.773760819592,322.029070991794,13.344814378613,1,-7.88735663051928,0.001,999,7.88735663051928,7704,50,79.56777124,101.478318993433,10.3758890455368,16,-2.11167907224859,0.016,999,2.11167907224859,50,2782.844187,3796.6758605545,45546.1214171519,1,-4.75050911036231,0.000999000999000999,1000
54,221.062855749825,322.182171417568,12.5368644015929,1,-8.06575810574249,0.001,999,8.06575810574249,7705,54,79.2245814814815,98.8150467597227,9.74189746194596,18,-2.01094964864555,0.018,999,2.01094964864555,54,3063.697418,3997.02151143,47660.1789868598,2,-4.27518234157773,0.001998001998002,1000
67,252.332980232474,321.832450008873,10.9727275020751,1,-6.33383721260331,0.001,999,6.33383721260331,7706,67,80.589033761194,92.3928708368069,8.12115302721577,72,-1.45346812651549,0.072,999,1.45346812651549,67,3968.3614,4612.72998287,53650.4486768814,4,-2.78193948381721,0.003996003996004,1000
67,252.332980232474,321.832450008873,10.9727275020751,1,-6.33383721260331,0.001,999,6.33383721260331,7707,67,80.589033761194,92.3928708368069,8.12115302721577,72,-1.45346812651549,0.072,999,1.45346812651549,67,3968.3614,4612.72998287,53650.4486768814,4,-2.78193948381721,0.003996003996004,1000
64,280.959343900794,322.06597293216,11.0616566163704,3,-3.71613678285146,0.003,999,3.71613678285146,7708,64,79.26888390625,93.8523717277903,8.54826960801533,40,-1.70601636240696,0.04,999,1.70601636240696,64,3840.826305,4468.084455761,51129.8716006715,5,-2.77401600405107,0.004995004995005,1000
65,271.319719426923,322.2264596401,11.0352316844487,1,-4.61311023355468,0.001,999,4.61311023355468,7709,65,71.5764086769231,93.3484652967429,8.43940528433156,3,-2.57980934512547,0.003,999,2.57980934512547,65,3656.230733,4515.6008364705,51964.822432723,2,-3.7698625600613,0.001998001998002,1000
74,274.543632242133,322.317389136158,9.98160846745747,1,-4.78617820462302,0.001,999,4.78617820462302,7710,74,77.6296670810811,89.4779013902822,7.59168435723142,52,-1.56068584409929,0.052,999,1.56068584409929,74,4280.704965,4925.846035224,58808.9725143647,5,-2.66031396662325,0.004995004995005,1000
75,277.552925227387,322.355870818188,9.99442672961642,1,-4.48279294079332,0.001,999,4.48279294079332,7711,75,78.96851304,88.9682123415148,7.71687228734117,93,-1.29582283199353,0.093,999,1.29582283199353,75,4407.170954,4972.2642867735,60792.9173576569,13,-2.29188958379645,0.012987012987013,1000
73,277.044697879756,322.412910286645,10.0371799496815,1,-4.52001584452302,0.001,999,4.52001584452302,7712,73,79.2902540273973,89.7231781555528,7.81492187015388,87,-1.3350004390959,0.087,999,1.3350004390959,73,4325.896562,4883.174864012,61284.8472967956,14,-2.2511041037885,0.013986013986014,1000
76,273.352672867368,322.349895992147,9.79555928855606,1,-5.00198321315053,0.001,999,5.00198321315053,7713,76,81.0917505526316,88.563265034877,7.4052031609031,161,-1.00895469305858,0.161,999,1.00895469305858,76,4515.687965,5017.1629910635,60018.2788496569,20,-2.04695144543666,0.01998001998002,1000
72,269.008103884194,322.425379146205,10.147511162829,1,-5.26407652131311,0.001,999,5.26407652131311,7714,72,82.2249411944444,90.230572167334,7.73367632618035,159,-1.03516498948742,0.159,999,1.03516498948742,72,4441.691965,4838.046751,58823.9577865946,51,-1.63420669745728,0.050949050949051,1000
6,279.2807976,322.223487279079,46.942157151908,177,-0.914800091953882,0.177,999,0.914800091953882,7767,6,89.739207,219.696723185853,55.3665271353455,5,-2.34722174046002,0.005,999,2.34722174046002,6,632.513828,867.578711885,18572.3139060175,58,-1.72486356071786,0.0579420579420579,1000
6,279.2807976,322.223487279079,46.942157151908,177,-0.914800091953882,0.177,999,0.914800091953882,7768,6,89.739207,219.696723185853,55.3665271353455,5,-2.34722174046002,0.005,999,2.34722174046002,6,632.513828,867.578711885,18572.3139060175,58,-1.72486356071786,0.0579420579420579,1000
6,279.2807976,322.223487279079,46.942157151908,177,-0.914800091953882,0.177,999,0.914800091953882,7769,6,89.739207,219.696723185853,55.3665271353455,5,-2.34722174046002,0.005,999,2.34722174046002,6,632.513828,867.578711885,18572.3139060175,58,-1.72486356071786,0.0579420579420579,1000
7,281.295200952381,321.732488590305,43.1257361292706,143,-0.937660229536992,0.143,999,0.937660229536992,7770,7,93.4979294285714,207.11228595424,48.8774748858967,9,-2.32447271040287,0.009,999,2.32447271040287,7,690.53896,970.932346684,20867.6036419915,39,-1.9410265534723,0.038961038961039,1000
8,295.241558571429,321.809844716145,39.4407517487228,235,-0.673625247155094,0.235,999,0.673625247155094,7771,8,59.84641275,197.959504081832,43.5929374752268,1,-3.16824465913359,0.001,999,3.16824465913359,8,740.742006,1067.503169098,22808.1630080477,25,-2.16364138178097,0.024975024975025,1000
8,295.241558571429,321.809844716145,39.4407517487228,235,-0.673625247155094,0.235,999,0.673625247155094,7772,8,59.84641275,197.959504081832,43.5929374752268,1,-3.16824465913359,0.001,999,3.16824465913359,8,740.742006,1067.503169098,22808.1630080477,25,-2.16364138178097,0.024975024975025,1000
8,295.241558571429,321.809844716145,39.4407517487228,235,-0.673625247155094,0.235,999,0.673625247155094,7773,8,59.84641275,197.959504081832,43.5929374752268,1,-3.16824465913359,0.001,999,3.16824465913359,8,740.742006,1067.503169098,22808.1630080477,25,-2.16364138178097,0.024975024975025,1000
8,295.241558571429,321.809844716145,39.4407517487228,235,-0.673625247155094,0.235,999,0.673625247155094,7774,8,59.84641275,197.959504081832,43.5929374752268,1,-3.16824465913359,0.001,999,3.16824465913359,8,740.742006,1067.503169098,22808.1630080477,25,-2.16364138178097,0.024975024975025,1000
9,296.209838111111,321.569198096096,35.6353861759717,198,-0.711634212682792,0.198,999,0.711634212682792,7775,9,50.3130482222222,189.299815283951,39.3792386328595,1,-3.52944271872623,0.001,999,3.52944271872623,9,759.355062,1162.074950091,24813.5877773813,6,-2.55657357657814,0.00599400599400599,1000
11,307.745482327273,321.522962806516,32.514787781122,291,-0.423729675616767,0.291,999,0.423729675616767,7776,11,73.7213194545454,176.187123607608,33.368138922614,2,-3.07076772818216,0.002,999,3.07076772818216,11,963.423904,1343.5216970525,27059.0008470396,14,-2.31067821505929,0.013986013986014,1000
8,262.233898785714,320.808705516659,39.5330344211609,84,-1.48166735968013,0.084,999,1.48166735968013,7777,8,97.63134025,196.853405406907,43.1289328122283,14,-2.30059170693819,0.014,999,2.30059170693819,8,763.908469,1071.3098348655,20554.3996132587,19,-2.14414126448183,0.018981018981019,1000
9,289.202116833333,321.752629643866,36.3305951934069,158,-0.895953194194844,0.158,999,0.895953194194844,7778,9,129.404622444444,188.628329221889,40.5468209952147,76,-1.46062515688797,0.076,999,1.46062515688797,9,955.703909,1165.0347743005,21838.9512026475,85,-1.41650261210194,0.0849150849150849,1000
9,289.202116833333,321.752629643866,36.3305951934069,158,-0.895953194194844,0.158,999,0.895953194194844,7779,9,129.404622444444,188.628329221889,40.5468209952147,76,-1.46062515688797,0.076,999,1.46062515688797,9,955.703909,1165.0347743005,21838.9512026475,85,-1.41650261210194,0.0849150849150849,1000
9,289.202116833333,321.752629643866,36.3305951934069,158,-0.895953194194844,0.158,999,0.895953194194844,7780,9,129.404622444444,188.628329221889,40.5468209952147,76,-1.46062515688797,0.076,999,1.46062515688797,9,955.703909,1165.0347743005,21838.9512026475,85,-1.41650261210194,0.0849150849150849,1000
10,306.155532533333,321.987769811634,34.3444147028342,266,-0.460984338073288,0.266,999,0.460984338073288,7781,10,153.4428382,182.119726652853,37.3801513785211,231,-0.767168868912896,0.231,999,0.767168868912896,10,1140.597299,1255.2510926015,23530.2506622697,222,-0.747437962873688,0.221778221778222,1000
12,318.792046909091,322.116980708921,30.424517746308,374,-0.109284683739435,0.374,999,0.109284683739435,7782,12,119.712984666667,170.880572488155,31.4155864865317,45,-1.62873253515176,0.045,999,1.62873253515176,12,1256.604595,1430.46651576,25864.7283948666,144,-1.0810617765032,0.143856143856144,1000
14,297.698144351648,321.37155101056,28.2147776433171,180,-0.839042822104921,0.18,999,0.839042822104921,7783,14,105.272931714286,161.434389578293,27.6548762586525,13,-2.03079765531171,0.013,999,2.03079765531171,14,1288.415618,1592.961563232,27422.8551499683,35,-1.83906249117301,0.034965034965035,1000
14,302.396730615385,321.644184058432,27.3260873706504,204,-0.70436184961189,0.204,999,0.70436184961189,7784,14,112.987885714286,161.248645054483,27.8371668632907,39,-1.73368071460747,0.039,999,1.73368071460747,14,1342.420296,1593.678679946,27862.6739415566,68,-1.50525183659948,0.0679320679320679,1000
15,292.687778095238,321.947307183469,25.9321711894141,128,-1.12831003908285,0.128,999,1.12831003908285,7785,15,108.748414,157.048356809743,25.9718980295385,24,-1.85970015571485,0.024,999,1.85970015571485,15,1367.118201,1671.979180846,28668.8194190264,37,-1.80051579932472,0.036963036963037,1000
18,282.94365793464,321.887674182058,23.5346385035109,70,-1.65475310961788,0.07,999,1.65475310961788,7786,18,102.242721111111,146.958618943165,23.0231448693856,20,-1.94221502256688,0.02,999,1.94221502256688,18,1494.201603,1897.0269797965,31012.1147721434,9,-2.2874474763169,0.00899100899100899,1000
16,264.680105683333,322.140632961119,25.2465503877159,33,-2.27597538655199,0.033,999,2.27597538655199,7787,16,128.1709165,153.772965618619,25.4974067547428,169,-1.00410403947674,0.169,999,1.00410403947674,16,1407.22229,1752.099100511,29254.1506009168,26,-2.01637009160154,0.025974025974026,1000
16,264.680105683333,322.140632961119,25.2465503877159,33,-2.27597538655199,0.033,999,2.27597538655199,7788,16,128.1709165,153.772965618619,25.4974067547428,169,-1.00410403947674,0.169,999,1.00410403947674,16,1407.22229,1752.099100511,29254.1506009168,26,-2.01637009160154,0.025974025974026,1000
17,260.596349720588,323.127585727897,24.0641175310719,15,-2.59852603888622,0.015,999,2.59852603888622,7789,17,128.518994823529,150.18723847895,23.7579676078778,176,-0.912041131339671,0.176,999,0.912041131339671,17,1478.543521,1831.161669298,29908.7646296143,25,-2.03894458696042,0.024975024975025,1000
19,265.257163614035,322.964026190319,22.3501817505566,10,-2.58194153498759,0.01,999,2.58194153498759,7790,19,108.051454947368,144.350604971182,22.1249501228754,49,-1.64064324765564,0.049,999,1.64064324765564,19,1565.309857,1975.694554297,30825.1011314661,12,-2.33743155728631,0.011988011988012,1000
17,261.581809485294,322.829791876833,23.8328714542308,14,-2.56989521842388,0.014,999,2.56989521842388,7791,17,129.832941176471,150.222192404993,23.5885629089723,196,-0.864370216498744,0.196,999,0.864370216498744,17,1489.712065,1831.3379700565,29203.8251878842,32,-1.99908345672275,0.031968031968032,1000
21,269.381380066667,322.735748013757,21.8687048947011,20,-2.43975892509382,0.02,999,2.43975892509382,7792,21,99.8694021904762,138.21399844454,20.9388827699998,27,-1.83126276006483,0.027,999,1.83126276006483,21,1643.518433,2117.1434535005,31950.3844396523,6,-2.64969931225421,0.00599400599400599,1000
23,282.031500458498,322.958495288249,20.7228836295766,44,-1.97496620457482,0.044,999,1.97496620457482,7793,23,79.6226327826087,133.985950962615,19.53747853911,2,-2.78251454358257,0.002,999,2.78251454358257,23,1698.65371,2252.054434228,34840.5484215041,3,-2.96481249220273,0.002997002997003,1000
24,276.806326710145,322.868158357687,20.3666342620599,25,-2.26163199352723,0.025,999,2.26163199352723,7794,24,78.8634595,131.90159504638,18.81657125364,2,-2.81869288678828,0.002,999,2.81869288678828,24,1733.105574,2316.97860235,35449.3253541789,4,-3.10109039989816,0.003996003996004,1000
24,276.806326710145,322.868158357687,20.3666342620599,25,-2.26163199352723,0.025,999,2.26163199352723,7795,24,78.8634595,131.90159504638,18.81657125364,2,-2.81869288678828,0.002,999,2.81869288678828,24,1733.105574,2316.97860235,35449.3253541789,4,-3.10109039989816,0.003996003996004,1000
25,263.919371206667,322.71852467046,20.0254817937655,11,-2.93621666980814,0.011,999,2.93621666980814,7796,25,76.1694656,129.896738887207,17.8253593488764,1,-3.0140920155191,0.001,999,3.0140920155191,25,1784.15556,2386.705032196,34628.0019744841,5,-3.23801602357168,0.004995004995005,1000
29,249.538874571429,322.815640798957,18.3262751602242,2,-3.99845389130519,0.002,999,3.99845389130519,7797,29,75.2672694482759,123.019227407407,16.050667860099,1,-2.97507607629463,0.001,999,2.97507607629463,29,1957.505487,2639.741717255,36904.351827946,3,-3.55137054197983,0.002997002997003,1000
31,254.340374154839,322.4360949114,17.3167629242493,2,-3.93235855075454,0.002,999,3.93235855075454,7798,31,86.4529784516129,120.064640756046,15.206727128039,15,-2.210315344086,0.015,999,2.210315344086,31,2190.605293,2756.3005212225,36416.4644571798,5,-2.96437830138199,0.004995004995005,1000
37,234.531278834835,322.343476173983,15.9342734285832,1,-5.51090062140076,0.001,999,5.51090062140076,7799,37,90.4292413513514,112.531387117388,13.3262637487572,46,-1.65854032178356,0.046,999,1.65854032178356,37,2436.633994,3104.5528384525,36759.8712647801,2,-3.4836675712449,0.001998001998002,1000
41,225.389206107317,322.371227973079,14.8908509408104,1,-6.51285962442681,0.001,999,6.51285962442681,7800,41,85.8940172195122,108.306398484582,12.3719915706695,33,-1.81154191199122,0.033,999,1.81154191199122,41,2555.767538,3325.0744065125,38476.6224088292,1,-3.9219417511598,0.000999000999000999,1000
41,224.391503460976,322.419386779423,14.8113520958887,1,-6.61842907276898,0.001,999,6.61842907276898,7801,41,79.3697821951219,108.316823588174,12.4316147142325,10,-2.32850213415247,0.01,999,2.32850213415247,41,2424.860157,3329.0265165565,39072.0631829162,1,-4.57420024001359,0.000999000999000999,1000
42,222.469815533101,322.522420073308,14.3825653737198,1,-6.95652006025474,0.001,999,6.95652006025474,7802,42,79.7305952857143,107.719216196864,12.1835592881442,13,-2.29724502086882,0.013,999,2.29724502086882,42,2463.621995,3382.255074164,39196.1324792974,1,-4.64002661317803,0.000999000999000999,1000
42,222.469815533101,322.522420073308,14.3825653737198,1,-6.95652006025474,0.001,999,6.95652006025474,7803,42,79.7305952857143,107.719216196864,12.1835592881442,13,-2.29724502086882,0.013,999,2.29724502086882,42,2463.621995,3382.255074164,39196.1324792974,1,-4.64002661317803,0.000999000999000999,1000
46,223.616570056039,322.32118005028,13.685429575478,1,-7.21238668102198,0.001,999,7.21238668102198,7804,46,71.9510567826087,104.432129304652,11.2941436522387,2,-2.87592167429227,0.002,999,2.87592167429227,46,2597.428528,3594.895462114,42476.0720462196,1,-4.83978794433138,0.000999000999000999,1000
47,221.381397648474,322.230622809483,13.5488032366256,1,-7.44340466089215,0.001,999,7.44340466089215,7805,47,71.3217971914894,103.611465056716,11.0913554434434,2,-2.91124633322565,0.002,999,2.91124633322565,47,2618.616456,3645.872283546,43541.2630397721,1,-4.92298034931453,0.000999000999000999,1000
53,222.06374296807,322.100131132557,12.7999760590022,1,-7.8153574431205,0.001,999,7.8153574431205,7806,53,70.2771376603773,99.6100221508678,9.83331207859372,3,-2.98301165019929,0.003,999,2.98301165019929,53,2895.474608,3948.261015111,47536.3169218181,1,-4.82866975639207,0.000999000999000999,1000
57,235.811763493734,322.123017547921,12.2557068991379,1,-7.0425357561593,0.001,999,7.0425357561593,7807,57,68.6106210877193,97.2149881270042,9.3510361292582,3,-3.0589516117669,0.003,999,3.0589516117669,57,3045.280847,4141.571556721,48400.3516218747,1,-4.98312148869735,0.000999000999000999,1000
66,260.842613803263,321.915014336413,11.159224147728,2,-5.47281779850115,0.002,999,5.47281779850115,7808,66,75.5365294545454,92.6866094195407,8.44318417120511,22,-2.03123366934059,0.022,999,2.03123366934059,66,3804.367318,4565.843117394,54584.2769752154,2,-3.25928489926824,0.001998001998002,1000
70,270.993587043478,321.962700594581,10.8567179994696,2,-4.69470732808872,0.002,999,4.69470732808872,7809,70,72.7945322285714,90.9352272779351,7.89574704438132,11,-2.29752738371637,0.011,999,2.29752738371637,70,3884.177194,4748.061176846,55264.6193050512,1,-3.67478411632357,0.000999000999000999,1000
66,277.705290096037,322.157723519239,10.8369946924686,2,-4.10191521585736,0.002,999,4.10191521585736,7810,66,73.9841103636364,92.866367004186,8.29607823765421,8,-2.27604611475901,0.008,999,2.27604611475901,66,3823.277243,4559.1011842495,55872.2908542179,4,-3.11297530137018,0.003996003996004,1000
69,278.27206944075,322.238652915394,10.6834655934046,1,-4.11538588206676,0.001,999,4.11538588206676,7811,69,70.954331942029,91.5662418008153,7.98236235477616,4,-2.5821816829016,0.004,999,2.5821816829016,69,3841.519547,4697.965004849,55241.0294952662,2,-3.643919956806,0.001998001998002,1000
72,271.125239947574,322.346480439822,10.326745267403,1,-4.96005654888487,0.001,999,4.96005654888487,7812,72,74.1140112777778,90.2019524652708,7.95147583000625,25,-2.02326480409869,0.025,999,2.02326480409869,72,4061.896238,4833.927912124,57027.0382274251,4,-3.23291815599638,0.003996003996004,1000
72,268.510651266041,322.333515766447,10.30372816804,1,-5.22363009025736,0.001,999,5.22363009025736,7813,72,77.8103248888889,90.1610281408353,7.90708185061557,53,-1.56197994219383,0.053,999,1.56197994219383,72,4190.50401,4838.5518156335,60596.1863462664,8,-2.6325970975575,0.00799200799200799,1000
75,268.389317411171,322.43666106699,9.88819021933361,1,-5.46584789096635,0.001,999,5.46584789096635,7814,75,81.68820984,88.9306506242509,7.48267890750846,179,-0.967894102335932,0.179,999,0.967894102335932,75,4554.973356,4971.670953801,58933.4663474865,45,-1.7164849650853,0.044955044955045,1000
75,268.27682690955,322.329142050078,9.97703597358931,1,-5.41767267188499,0.001,999,5.41767267188499,7815,75,80.52327888,88.9713613038105,7.50030494895733,141,-1.12636519198928,0.141,999,1.12636519198928,75,4529.113904,4970.8870781925,60160.3667377364,41,-1.80112603168875,0.040959040959041,1000
6,279.2807976,322.223487279079,46.942157151908,177,-0.914800091953882,0.177,999,0.914800091953882,7870,6,89.739207,219.696723185853,55.3665271353455,5,-2.34722174046002,0.005,999,2.34722174046002,6,632.513828,867.578711885,18572.3139060175,58,-1.72486356071786,0.0579420579420579,1000
6,279.2807976,322.223487279079,46.942157151908,177,-0.914800091953882,0.177,999,0.914800091953882,7871,6,89.739207,219.696723185853,55.3665271353455,5,-2.34722174046002,0.005,999,2.34722174046002,6,632.513828,867.578711885,18572.3139060175,58,-1.72486356071786,0.0579420579420579,1000
7,281.295200952381,321.732488590305,43.1257361292706,143,-0.937660229536992,0.143,999,0.937660229536992,7872,7,93.4979294285714,207.11228595424,48.8774748858967,9,-2.32447271040287,0.009,999,2.32447271040287,7,690.53896,970.932346684,20867.6036419915,39,-1.9410265534723,0.038961038961039,1000
7,281.295200952381,321.732488590305,43.1257361292706,143,-0.937660229536992,0.143,999,0.937660229536992,7873,7,93.4979294285714,207.11228595424,48.8774748858967,9,-2.32447271040287,0.009,999,2.32447271040287,7,690.53896,970.932346684,20867.6036419915,39,-1.9410265534723,0.038961038961039,1000
9,286.802104722222,321.476847763208,35.2824879247437,153,-0.982774885800157,0.153,999,0.982774885800157,7874,9,44.8921715555556,189.292246043377,37.8358863908308,1,-3.81648451409916,0.001,999,3.81648451409916,9,741.559838,1165.5697170655,23744.7601328384,3,-2.75164296493447,0.002997002997003,1000
10,305.470724177778,321.867668083928,33.2978780649643,263,-0.492432096548614,0.263,999,0.492432096548614,7875,10,78.4174746,181.4014400004,35.0364835190086,2,-2.93933508893745,0.002,999,2.93933508893745,10,931.632439,1258.2051809575,25139.847480685,28,-2.0596746004337,0.027972027972028,1000
10,305.470724177778,321.867668083928,33.2978780649643,263,-0.492432096548614,0.263,999,0.492432096548614,7876,10,78.4174746,181.4014400004,35.0364835190086,2,-2.93933508893745,0.002,999,2.93933508893745,10,931.632439,1258.2051809575,25139.847480685,28,-2.0596746004337,0.027972027972028,1000
11,307.266267454545,321.607959654473,30.7885780025014,278,-0.465812100797963,0.278,999,0.465812100797963,7877,11,68.9291707272727,175.418960168896,32.809902313404,1,-3.24566005788193,0.001,999,3.24566005788193,11,950.245495,1344.7488686975,26365.3267460086,11,-2.42959644015501,0.010989010989011,1000
13,292.450522205128,321.248599949809,29.3387972711739,151,-0.981569812780816,0.151,999,0.981569812780816,7878,13,66.3552570769231,165.791670591669,28.8294865059421,1,-3.4491219083715,0.001,999,3.4491219083715,13,1002.444227,1512.745956732,28095.1428110908,3,-3.04446803381173,0.002997002997003,1000
10,266.6391508,320.48168741179,34.0161339362042,85,-1.58285291070317,0.085,999,1.58285291070317,7879,10,73.9697462,181.573804588589,35.7902758545176,1,-3.00651659758041,0.001,999,3.00651659758041,10,855.604575,1257.4836711765,23425.2612062014,4,-2.62574892130959,0.003996003996004,1000
12,302.277656454545,321.321892902524,30.4256492661203,223,-0.625927035489245,0.223,999,0.625927035489245,7880,12,124.422926833333,170.169457092759,32.6076789506837,72,-1.40293733658915,0.072,999,1.40293733658915,12,1232.293405,1430.8292651715,25492.4284514529,106,-1.24346440349861,0.105894105894106,1000
12,303.325587878788,322.059029817727,30.067525812997,223,-0.623045675771607,0.223,999,0.623045675771607,7881,12,130.5993405,170.198927761428,32.7996740469774,118,-1.20731648749654,0.118,999,1.20731648749654,12,1256.173478,1427.9452315345,25033.0867692356,133,-1.0856617744333,0.132867132867133,1000
13,308.415398589744,322.146136988065,28.5409045847254,266,-0.481089811206257,0.266,999,0.481089811206257,7882,13,114.303971230769,165.608483105413,29.7632763854092,38,-1.72375215719848,0.038,999,1.72375215719848,13,1281.3025,1513.209952642,25559.0581062908,72,-1.45058199577466,0.0719280719280719,1000
13,308.415398589744,322.405591739303,28.82807965197,267,-0.485297436334916,0.267,999,0.485297436334916,7883,13,114.303971230769,165.886024564719,29.4089949974035,27,-1.75395498344991,0.027,999,1.75395498344991,13,1281.3025,1511.6171324,26702.952019604,84,-1.4094247475198,0.0839160839160839,1000
16,297.379705766667,321.701517113222,25.7012022294411,161,-0.946329713661948,0.161,999,0.946329713661948,7884,16,101.108363125,153.325582419044,24.4477386689158,14,-2.13587113316275,0.014,999,2.13587113316275,16,1429.189457,1748.195152663,29198.6874769995,35,-1.86688158721661,0.034965034965035,1000
15,306.962632209524,321.870514344935,26.2519221754528,239,-0.567877736181597,0.239,999,0.567877736181597,7885,15,105.9827552,156.92675441962,25.340872141711,16,-2.01034908880527,0.016,999,2.01034908880527,15,1415.193216,1672.04365323,28607.6968507502,69,-1.51858414705879,0.0689310689310689,1000
15,306.962632209524,321.870514344935,26.2519221754528,239,-0.567877736181597,0.239,999,0.567877736181597,7886,15,105.9827552,156.92675441962,25.340872141711,16,-2.01034908880527,0.016,999,2.01034908880527,15,1415.193216,1672.04365323,28607.6968507502,69,-1.51858414705879,0.0689310689310689,1000
16,282.985251633333,321.671328389998,25.0761055129472,82,-1.54274660938441,0.082,999,1.54274660938441,7887,16,103.86710975,153.418530794795,24.8057236912452,19,-1.99758014164623,0.019,999,1.99758014164623,16,1382.441974,1750.434107293,29534.4000607677,20,-2.14128491766371,0.01998001998002,1000
16,264.680105683333,322.140632961119,25.2465503877159,33,-2.27597538655199,0.033,999,2.27597538655199,7888,16,128.1709165,153.772965618619,25.4974067547428,169,-1.00410403947674,0.169,999,1.00410403947674,16,1407.22229,1752.099100511,29254.1506009168,26,-2.01637009160154,0.025974025974026,1000
16,264.680105683333,322.140632961119,25.2465503877159,33,-2.27597538655199,0.033,999,2.27597538655199,7889,16,128.1709165,153.772965618619,25.4974067547428,169,-1.00410403947674,0.169,999,1.00410403947674,16,1407.22229,1752.099100511,29254.1506009168,26,-2.01637009160154,0.025974025974026,1000
17,259.576668970588,322.11809020522,24.3317440273747,18,-2.57036327376569,0.018,999,2.57036327376569,7890,17,118.097001764706,150.093365336277,24.120573766522,90,-1.32651751493494,0.09,999,1.32651751493494,17,1430.451341,1825.101765286,30891.8612288664,18,-2.24538354899178,0.017982017982018,1000
17,261.453654455882,322.575594376332,24.614763685877,20,-2.48314144716,0.02,999,2.48314144716,7891,17,122.284296588235,149.902422035447,24.0751425600618,127,-1.14716352679164,0.127,999,1.14716352679164,17,1457.033947,1828.2585251695,31202.8824709023,24,-2.10154824634766,0.023976023976024,1000
20,260.74515648421,322.945384686365,21.7485741698235,9,-2.85996809337775,0.009,999,2.85996809337775,7892,20,100.4946005,141.229256305706,21.2808718896928,24,-1.91414412045003,0.024,999,1.91414412045003,20,1588.538908,2043.491973369,33086.1322329792,9,-2.50117221177837,0.00899100899100899,1000
18,256.548642,322.832949866985,23.2033188493204,7,-2.85667357749238,0.007,999,2.85667357749238,7893,18,120.226353666667,146.539126731509,22.5256833932553,117,-1.16812318656318,0.117,999,1.16812318656318,18,1512.941116,1901.8208817625,31716.1631158569,21,-2.18360975148995,0.020979020979021,1000
21,270.613593895238,322.543919088522,21.7138553160906,20,-2.39157553724703,0.02,999,2.39157553724703,7894,21,94.8773585714286,138.031147108156,20.639563516929,12,-2.09082854399182,0.012,999,2.09082854399182,21,1635.873843,2114.7055392125,33897.5374498564,7,-2.60075125156358,0.00699300699300699,1000
24,268.411764275362,322.686143700396,20.8174558787951,13,-2.60715717333732,0.013,999,2.60715717333732,7895,24,91.2306195,131.629684116783,18.9396256691217,11,-2.13304451326344,0.011,999,2.13304451326344,24,1778.484869,2317.95125694,35151.2140265442,3,-2.87736016079428,0.002997002997003,1000
25,263.256216186667,322.997926435335,20.1917339349545,10,-2.95872115000723,0.01,999,2.95872115000723,7896,25,72.3535808,130.168625027908,18.2916899440957,1,-3.16072732506435,0.001,999,3.16072732506435,25,1751.435258,2380.044272846,35836.9132181254,1,-3.32059039548057,0.000999000999000999,1000
24,267.759324971014,322.844198328031,20.3661757875265,12,-2.70472345577778,0.012,999,2.70472345577778,7897,24,75.7249229166667,132.039167201201,18.8561754236368,1,-2.98651465736486,0.001,999,2.98651465736486,24,1731.205603,2314.645900855,36061.0112987955,3,-3.07239798272669,0.002997002997003,1000
